OBJECTID *;ESTADO_SUPERFICIAL;FECHA_ESTADO;CalCodigo *
75283;BUENO;31/12/2024;91028660
75284;SATISFACTORIO;31/12/2024;179618
75285;SATISFACTORIO;31/12/2024;148343
75286;BUENO;31/12/2024;444287
75287;BUENO;31/12/2024;411965
75288;SATISFACTORIO;31/12/2024;166922
75289;SATISFACTORIO;31/12/2024;150204
75290;SATISFACTORIO;31/12/2024;161835
75291;BUENO;31/12/2024;91023234
75292;BUENO;31/12/2024;213086
75293;JUSTO;31/12/2024;456732
75294;SATISFACTORIO;31/12/2024;320271
75295;SATISFACTORIO;31/12/2024;366289
75296;SATISFACTORIO;31/12/2024;457338
75297;SATISFACTORIO;31/12/2024;181941
75298;GRAVE;31/12/2024;361731
75299;GRAVE;31/12/2024;91020729
75300;GRAVE;31/12/2024;302369
75301;POBRE;31/12/2024;463366
75302;BUENO;31/12/2024;505243
75303;BUENO;31/12/2024;204177
75304;SATISFACTORIO;31/12/2024;163644
75305;SATISFACTORIO;31/12/2024;183869
75306;SATISFACTORIO;31/12/2024;450135
75307;SATISFACTORIO;31/12/2024;142607
75308;BUENO;31/12/2024;293492
75309;SATISFACTORIO;31/12/2024;150695
75310;BUENO;31/12/2024;174157
75311;BUENO;31/12/2024;528030
75312;SATISFACTORIO;31/12/2024;91029241
75313;SATISFACTORIO;31/12/2024;365342
75314;BUENO;31/12/2024;299274
75315;SATISFACTORIO;31/12/2024;91024789
75316;SATISFACTORIO;31/12/2024;91025164
75317;SATISFACTORIO;31/12/2024;188839
75318;SATISFACTORIO;31/12/2024;143964
75319;SATISFACTORIO;31/12/2024;179834
75320;SATISFACTORIO;31/12/2024;91023268
75321;SATISFACTORIO;31/12/2024;442525
75322;JUSTO;31/12/2024;358905
75323;SATISFACTORIO;31/12/2024;464350
75324;BUENO;31/12/2024;458026
75325;SATISFACTORIO;31/12/2024;91011155
75326;SATISFACTORIO;31/12/2024;901103
75327;SATISFACTORIO;31/12/2024;140215
75328;SATISFACTORIO;31/12/2024;444999
75329;SATISFACTORIO;31/12/2024;91013843
75330;BUENO;31/12/2024;360553
75331;SATISFACTORIO;31/12/2024;91032829
75332;BUENO;31/12/2024;91017446
75333;SATISFACTORIO;31/12/2024;143193
75334;SATISFACTORIO;31/12/2024;91012712
75335;SATISFACTORIO;31/12/2024;143160
75336;SATISFACTORIO;31/12/2024;188663
75337;SATISFACTORIO;31/12/2024;188406
75338;SATISFACTORIO;31/12/2024;91020020
75339;SATISFACTORIO;31/12/2024;902594
75340;GRAVE;31/12/2024;300632
75341;SATISFACTORIO;31/12/2024;523421
75342;SATISFACTORIO;31/12/2024;504150
75343;SATISFACTORIO;31/12/2024;200542
75344;GRAVE;31/12/2024;452602
75345;SATISFACTORIO;31/12/2024;180808
75346;SATISFACTORIO;31/12/2024;141674
75347;JUSTO;31/12/2024;91022421
75348;JUSTO;31/12/2024;299221
75349;SATISFACTORIO;31/12/2024;143261
75350;SATISFACTORIO;31/12/2024;169272
75351;BUENO;31/12/2024;144434
75352;JUSTO;31/12/2024;91019586
75353;SATISFACTORIO;31/12/2024;91012594
75354;SATISFACTORIO;31/12/2024;180586
75355;BUENO;31/12/2024;290038
75356;BUENO;31/12/2024;141714
75357;SATISFACTORIO;31/12/2024;206094
75358;BUENO;31/12/2024;145332
75359;BUENO;31/12/2024;169788
75360;SATISFACTORIO;31/12/2024;147271
75361;SATISFACTORIO;31/12/2024;91012543
75362;SATISFACTORIO;31/12/2024;358887
75363;SATISFACTORIO;31/12/2024;137404
75364;BUENO;31/12/2024;171041
75365;SATISFACTORIO;31/12/2024;158206
75366;BUENO;31/12/2024;600163
75367;SATISFACTORIO;31/12/2024;151478
75368;GRAVE;31/12/2024;91017462
75369;GRAVE;31/12/2024;304646
75370;SATISFACTORIO;31/12/2024;172198
75371;GRAVE;31/12/2024;302873
75372;SATISFACTORIO;31/12/2024;143247
75373;BUENO;31/12/2024;454571
75374;SATISFACTORIO;31/12/2024;91017779
75375;BUENO;31/12/2024;144501
75376;SATISFACTORIO;31/12/2024;148253
75377;SATISFACTORIO;31/12/2024;320062
75378;BUENO;31/12/2024;91033514
75379;SATISFACTORIO;31/12/2024;181404
75380;SATISFACTORIO;31/12/2024;173027
75381;SATISFACTORIO;31/12/2024;184902
75382;SATISFACTORIO;31/12/2024;91016707
75383;BUENO;31/12/2024;91016788
75384;BUENO;31/12/2024;149932
75385;SATISFACTORIO;31/12/2024;184119
75386;SATISFACTORIO;31/12/2024;171202
75387;SATISFACTORIO;31/12/2024;462838
75388;SATISFACTORIO;31/12/2024;900866
75389;SATISFACTORIO;31/12/2024;91012958
75390;BUENO;31/12/2024;171060
75391;SATISFACTORIO;31/12/2024;179122
75392;SATISFACTORIO;31/12/2024;186309
75393;SATISFACTORIO;31/12/2024;183329
75394;SATISFACTORIO;31/12/2024;143079
75395;GRAVE;31/12/2024;91020032
75396;SATISFACTORIO;31/12/2024;166874
75397;SATISFACTORIO;31/12/2024;167122
75398;GRAVE;31/12/2024;303155
75399;SATISFACTORIO;31/12/2024;24121861
75400;MUY POBRE;31/12/2024;91018774
75401;SATISFACTORIO;31/12/2024;91022730
75402;BUENO;31/12/2024;176498
75403;SATISFACTORIO;31/12/2024;479507
75404;BUENO;31/12/2024;213587
75405;SATISFACTORIO;31/12/2024;292322
75406;BUENO;31/12/2024;464911
75407;SATISFACTORIO;31/12/2024;91014043
75408;SATISFACTORIO;31/12/2024;602215
75409;BUENO;31/12/2024;413716
75410;BUENO;31/12/2024;204591
75411;BUENO;31/12/2024;153385
75412;SATISFACTORIO;31/12/2024;91010401
75413;BUENO;31/12/2024;486574
75414;BUENO;31/12/2024;291948
75415;SATISFACTORIO;31/12/2024;91033161
75416;GRAVE;31/12/2024;91017483
75417;SATISFACTORIO;31/12/2024;169718
75418;SATISFACTORIO;31/12/2024;152465
75419;SATISFACTORIO;31/12/2024;91029605
75420;SATISFACTORIO;31/12/2024;148770
75421;SATISFACTORIO;31/12/2024;136584
75422;BUENO;31/12/2024;214439
75423;JUSTO;31/12/2024;91016375
75424;SATISFACTORIO;31/12/2024;165605
75425;BUENO;31/12/2024;209990
75426;SATISFACTORIO;31/12/2024;136945
75427;SATISFACTORIO;31/12/2024;151517
75428;SATISFACTORIO;31/12/2024;202027
75429;SATISFACTORIO;31/12/2024;91012198
75430;BUENO;31/12/2024;203312
75431;SATISFACTORIO;31/12/2024;534179
75432;BUENO;31/12/2024;293423
75433;SATISFACTORIO;31/12/2024;158263
75434;BUENO;31/12/2024;211599
75435;GRAVE;31/12/2024;91012072
75436;BUENO;31/12/2024;149038
75437;POBRE;31/12/2024;91016036
75438;SATISFACTORIO;31/12/2024;602058
75439;SATISFACTORIO;31/12/2024;145562
75440;BUENO;31/12/2024;170595
75441;SATISFACTORIO;31/12/2024;189178
75442;SATISFACTORIO;31/12/2024;91023602
75443;SATISFACTORIO;31/12/2024;91015419
75444;BUENO;31/12/2024;210101
75445;SATISFACTORIO;31/12/2024;91010088
75446;SATISFACTORIO;31/12/2024;180617
75447;BUENO;31/12/2024;455507
75448;BUENO;31/12/2024;209807
75449;GRAVE;31/12/2024;91022303
75450;SATISFACTORIO;31/12/2024;181008
75451;SATISFACTORIO;31/12/2024;145892
75452;GRAVE;31/12/2024;305063
75453;SATISFACTORIO;31/12/2024;142938
75454;SATISFACTORIO;31/12/2024;91024598
75455;BUENO;31/12/2024;458212
75456;SATISFACTORIO;31/12/2024;183450
75457;SATISFACTORIO;31/12/2024;176145
75458;JUSTO;31/12/2024;472943
75459;SATISFACTORIO;31/12/2024;176733
75460;SATISFACTORIO;31/12/2024;2506299
75461;SATISFACTORIO;31/12/2024;478660
75462;BUENO;31/12/2024;91025187
75463;BUENO;31/12/2024;291936
75464;SATISFACTORIO;31/12/2024;24120713
75465;SATISFACTORIO;31/12/2024;182317
75466;POBRE;31/12/2024;91029281
75467;SATISFACTORIO;31/12/2024;166746
75468;BUENO;31/12/2024;458853
75469;SATISFACTORIO;31/12/2024;187409
75470;BUENO;31/12/2024;147641
75471;SATISFACTORIO;31/12/2024;183787
75472;BUENO;31/12/2024;456627
75473;SATISFACTORIO;31/12/2024;91017953
75474;SATISFACTORIO;31/12/2024;176839
75475;SATISFACTORIO;31/12/2024;139519
75476;BUENO;31/12/2024;183674
75477;SATISFACTORIO;31/12/2024;144802
75478;BUENO;31/12/2024;295110
75479;SATISFACTORIO;31/12/2024;183855
75480;SATISFACTORIO;31/12/2024;443394
75481;GRAVE;31/12/2024;91031538
75482;SATISFACTORIO;31/12/2024;513643
75483;SATISFACTORIO;31/12/2024;511227
75484;SATISFACTORIO;31/12/2024;531124
75485;MUY POBRE;31/12/2024;91012160
75486;POBRE;31/12/2024;143980
75487;SATISFACTORIO;31/12/2024;91015492
75488;SATISFACTORIO;31/12/2024;600661
75489;SATISFACTORIO;31/12/2024;527147
75490;BUENO;31/12/2024;446964
75491;SATISFACTORIO;31/12/2024;179095
75492;BUENO;31/12/2024;464146
75493;SATISFACTORIO;31/12/2024;186351
75494;BUENO;31/12/2024;202970
75495;SATISFACTORIO;31/12/2024;147960
75496;SATISFACTORIO;31/12/2024;142385
75497;GRAVE;31/12/2024;176309
75498;BUENO;31/12/2024;364256
75499;BUENO;31/12/2024;91016671
75500;BUENO;31/12/2024;451384
75501;SATISFACTORIO;31/12/2024;322694
75502;BUENO;31/12/2024;451455
75503;BUENO;31/12/2024;91021638
75504;BUENO;31/12/2024;171591
75505;SATISFACTORIO;31/12/2024;91010702
75506;SATISFACTORIO;31/12/2024;178197
75507;SATISFACTORIO;31/12/2024;602312
75508;SATISFACTORIO;31/12/2024;511224
75509;SATISFACTORIO;31/12/2024;176212
75510;GRAVE;31/12/2024;471278
75511;BUENO;31/12/2024;294180
75512;SATISFACTORIO;31/12/2024;151678
75513;BUENO;31/12/2024;367473
75514;SATISFACTORIO;31/12/2024;168062
75515;SATISFACTORIO;31/12/2024;509464
75516;SATISFACTORIO;31/12/2024;148812
75517;BUENO;31/12/2024;489645
75518;SATISFACTORIO;31/12/2024;24119707
75519;SATISFACTORIO;31/12/2024;412366
75520;SATISFACTORIO;31/12/2024;176617
75521;BUENO;31/12/2024;170613
75522;BUENO;31/12/2024;210230
75523;SATISFACTORIO;31/12/2024;24123356
75524;GRAVE;31/12/2024;91011926
75525;SATISFACTORIO;31/12/2024;153902
75526;SATISFACTORIO;31/12/2024;152132
75527;SATISFACTORIO;31/12/2024;139124
75528;MUY POBRE;31/12/2024;91030829
75529;SATISFACTORIO;31/12/2024;458925
75530;SATISFACTORIO;31/12/2024;184832
75531;SATISFACTORIO;31/12/2024;149702
75532;GRAVE;31/12/2024;353578
75533;SATISFACTORIO;31/12/2024;352723
75534;BUENO;31/12/2024;803292
75535;BUENO;31/12/2024;900233
75536;BUENO;31/12/2024;164521
75537;SATISFACTORIO;31/12/2024;160001
75538;SATISFACTORIO;31/12/2024;182398
75539;SATISFACTORIO;31/12/2024;528133
75540;SATISFACTORIO;31/12/2024;185163
75541;JUSTO;31/12/2024;172503
75542;BUENO;31/12/2024;415176
75543;SATISFACTORIO;31/12/2024;188570
75544;SATISFACTORIO;31/12/2024;604020
75545;SATISFACTORIO;31/12/2024;368962
75546;SATISFACTORIO;31/12/2024;366819
75547;SATISFACTORIO;31/12/2024;604238
75548;SATISFACTORIO;31/12/2024;149468
75549;SATISFACTORIO;31/12/2024;533640
75550;SATISFACTORIO;31/12/2024;169633
75551;SATISFACTORIO;31/12/2024;180278
75552;SATISFACTORIO;31/12/2024;141894
75553;BUENO;31/12/2024;291316
75554;SATISFACTORIO;31/12/2024;464107
75555;SATISFACTORIO;31/12/2024;181878
75556;SATISFACTORIO;31/12/2024;158255
75557;SATISFACTORIO;31/12/2024;351773
75558;GRAVE;31/12/2024;294365
75559;SATISFACTORIO;31/12/2024;454163
75560;SATISFACTORIO;31/12/2024;179547
75561;SATISFACTORIO;31/12/2024;506532
75562;SATISFACTORIO;31/12/2024;189060
75563;BUENO;31/12/2024;205107
75564;BUENO;31/12/2024;91030154
75565;BUENO;31/12/2024;200027
75566;GRAVE;31/12/2024;2502590
75567;SATISFACTORIO;31/12/2024;162210
75568;SATISFACTORIO;31/12/2024;189253
75569;SATISFACTORIO;31/12/2024;178348
75570;SATISFACTORIO;31/12/2024;179332
75571;JUSTO;31/12/2024;91016378
75572;BUENO;31/12/2024;24121163
75573;BUENO;31/12/2024;207588
75574;SATISFACTORIO;31/12/2024;91018215
75575;SATISFACTORIO;31/12/2024;153850
75576;SATISFACTORIO;31/12/2024;321770
75577;BUENO;31/12/2024;471309
75578;SATISFACTORIO;31/12/2024;179094
75579;BUENO;31/12/2024;299161
75580;BUENO;31/12/2024;448884
75581;SATISFACTORIO;31/12/2024;91033959
75582;BUENO;31/12/2024;457299
75583;SATISFACTORIO;31/12/2024;91011427
75584;BUENO;31/12/2024;448340
75585;SATISFACTORIO;31/12/2024;91021032
75586;SATISFACTORIO;31/12/2024;147424
75587;SATISFACTORIO;31/12/2024;521122
75588;POBRE;31/12/2024;91011310
75589;SATISFACTORIO;31/12/2024;169922
75590;SATISFACTORIO;31/12/2024;482361
75591;SATISFACTORIO;31/12/2024;352379
75592;SATISFACTORIO;31/12/2024;180107
75593;SATISFACTORIO;31/12/2024;525045
75594;SATISFACTORIO;31/12/2024;140544
75595;SATISFACTORIO;31/12/2024;167409
75596;SATISFACTORIO;31/12/2024;150265
75597;BUENO;31/12/2024;463597
75598;SATISFACTORIO;31/12/2024;185476
75599;SATISFACTORIO;31/12/2024;369657
75600;BUENO;31/12/2024;451381
75601;SATISFACTORIO;31/12/2024;149527
75602;BUENO;31/12/2024;91023401
75603;SATISFACTORIO;31/12/2024;145903
75604;SATISFACTORIO;31/12/2024;185132
75605;SATISFACTORIO;31/12/2024;178109
75606;SATISFACTORIO;31/12/2024;158003
75607;SATISFACTORIO;31/12/2024;361686
75608;SATISFACTORIO;31/12/2024;152221
75609;SATISFACTORIO;31/12/2024;290997
75610;BUENO;31/12/2024;211590
75611;SATISFACTORIO;31/12/2024;91020577
75612;SATISFACTORIO;31/12/2024;91025629
75613;SATISFACTORIO;31/12/2024;137027
75614;SATISFACTORIO;31/12/2024;203165
75615;SATISFACTORIO;31/12/2024;158795
75616;SATISFACTORIO;31/12/2024;177675
75617;SATISFACTORIO;31/12/2024;180673
75618;BUENO;31/12/2024;91019205
75619;BUENO;31/12/2024;900630
75620;BUENO;31/12/2024;453019
75621;SATISFACTORIO;31/12/2024;178704
75622;SATISFACTORIO;31/12/2024;200320
75623;SATISFACTORIO;31/12/2024;151460
75624;SATISFACTORIO;31/12/2024;209116
75625;SATISFACTORIO;31/12/2024;91027192
75626;JUSTO;31/12/2024;24124494
75627;SATISFACTORIO;31/12/2024;300425
75628;BUENO;31/12/2024;210431
75629;SATISFACTORIO;31/12/2024;139476
75630;SATISFACTORIO;31/12/2024;444438
75631;SATISFACTORIO;31/12/2024;91012986
75632;BUENO;31/12/2024;300659
75633;SATISFACTORIO;31/12/2024;320154
75634;BUENO;31/12/2024;488774
75635;SATISFACTORIO;31/12/2024;162932
75636;SATISFACTORIO;31/12/2024;91013345
75637;SATISFACTORIO;31/12/2024;176482
75638;SATISFACTORIO;31/12/2024;183479
75639;BUENO;31/12/2024;207135
75640;SATISFACTORIO;31/12/2024;143301
75641;SATISFACTORIO;31/12/2024;149208
75642;SATISFACTORIO;31/12/2024;91010855
75643;BUENO;31/12/2024;358881
75644;SATISFACTORIO;31/12/2024;91034603
75645;POBRE;31/12/2024;800123
75646;SATISFACTORIO;31/12/2024;172684
75647;GRAVE;31/12/2024;294990
75648;SATISFACTORIO;31/12/2024;141797
75649;SATISFACTORIO;31/12/2024;606885
75650;BUENO;31/12/2024;292876
75651;SATISFACTORIO;31/12/2024;503595
75652;GRAVE;31/12/2024;91022189
75653;SATISFACTORIO;31/12/2024;178401
75654;BUENO;31/12/2024;207651
75655;SATISFACTORIO;31/12/2024;324809
75656;SATISFACTORIO;31/12/2024;24119859
75657;BUENO;31/12/2024;202522
75658;BUENO;31/12/2024;177038
75659;SATISFACTORIO;31/12/2024;161886
75660;SATISFACTORIO;31/12/2024;522894
75661;SATISFACTORIO;31/12/2024;91024522
75662;SATISFACTORIO;31/12/2024;211033
75663;SATISFACTORIO;31/12/2024;455465
75664;BUENO;31/12/2024;900979
75665;SATISFACTORIO;31/12/2024;150050
75666;SATISFACTORIO;31/12/2024;91030246
75667;SATISFACTORIO;31/12/2024;154285
75668;BUENO;31/12/2024;153935
75669;SATISFACTORIO;31/12/2024;151681
75670;JUSTO;31/12/2024;91022532
75671;SATISFACTORIO;31/12/2024;163403
75672;SATISFACTORIO;31/12/2024;502653
75673;SATISFACTORIO;31/12/2024;145580
75674;SATISFACTORIO;31/12/2024;149797
75675;SATISFACTORIO;31/12/2024;168077
75676;SATISFACTORIO;31/12/2024;441708
75677;SATISFACTORIO;31/12/2024;176626
75678;SATISFACTORIO;31/12/2024;169683
75679;SATISFACTORIO;31/12/2024;533646
75680;BUENO;31/12/2024;295511
75681;SATISFACTORIO;31/12/2024;321368
75682;SATISFACTORIO;31/12/2024;413616
75683;SATISFACTORIO;31/12/2024;24121284
75684;SATISFACTORIO;31/12/2024;179897
75685;SATISFACTORIO;31/12/2024;188612
75686;SATISFACTORIO;31/12/2024;91014399
75687;SATISFACTORIO;31/12/2024;171213
75688;SATISFACTORIO;31/12/2024;91029906
75689;SATISFACTORIO;31/12/2024;147941
75690;SATISFACTORIO;31/12/2024;147963
75691;BUENO;31/12/2024;420283
75692;BUENO;31/12/2024;170736
75693;SATISFACTORIO;31/12/2024;172882
75694;SATISFACTORIO;31/12/2024;91011804
75695;BUENO;31/12/2024;91023269
75696;BUENO;31/12/2024;202692
75697;POBRE;31/12/2024;459990
75698;SATISFACTORIO;31/12/2024;178341
75699;SATISFACTORIO;31/12/2024;91030742
75700;SATISFACTORIO;31/12/2024;91017182
75701;SATISFACTORIO;31/12/2024;145749
75702;GRAVE;31/12/2024;214073
75703;SATISFACTORIO;31/12/2024;167851
75704;SATISFACTORIO;31/12/2024;160634
75705;BUENO;31/12/2024;172302
75706;GRAVE;31/12/2024;295137
75707;BUENO;31/12/2024;901000
75708;SATISFACTORIO;31/12/2024;145779
75709;BUENO;31/12/2024;141725
75710;SATISFACTORIO;31/12/2024;91012122
75711;SATISFACTORIO;31/12/2024;204213
75712;SATISFACTORIO;31/12/2024;143130
75713;SATISFACTORIO;31/12/2024;91015300
75714;SATISFACTORIO;31/12/2024;146593
75715;JUSTO;31/12/2024;144116
75716;SATISFACTORIO;31/12/2024;91014829
75717;BUENO;31/12/2024;418937
75718;SATISFACTORIO;31/12/2024;91016188
75719;SATISFACTORIO;31/12/2024;201727
75720;SATISFACTORIO;31/12/2024;518892
75721;SATISFACTORIO;31/12/2024;158622
75722;SATISFACTORIO;31/12/2024;142814
75723;SATISFACTORIO;31/12/2024;443538
75724;SATISFACTORIO;31/12/2024;91014446
75725;SATISFACTORIO;31/12/2024;143137
75726;GRAVE;31/12/2024;140656
75727;SATISFACTORIO;31/12/2024;182108
75728;SATISFACTORIO;31/12/2024;325588
75729;SATISFACTORIO;31/12/2024;323934
75730;SATISFACTORIO;31/12/2024;148499
75731;JUSTO;31/12/2024;91017300
75732;BUENO;31/12/2024;368079
75733;BUENO;31/12/2024;323184
75734;SATISFACTORIO;31/12/2024;146260
75735;GRAVE;31/12/2024;91030235
75736;BUENO;31/12/2024;203925
75737;SATISFACTORIO;31/12/2024;416054
75738;JUSTO;31/12/2024;352430
75739;SATISFACTORIO;31/12/2024;91027205
75740;JUSTO;31/12/2024;91030590
75741;SATISFACTORIO;31/12/2024;179620
75742;BUENO;31/12/2024;366566
75743;GRAVE;31/12/2024;91012740
75744;SATISFACTORIO;31/12/2024;181265
75745;SATISFACTORIO;31/12/2024;163929
75746;SATISFACTORIO;31/12/2024;322020
75747;SATISFACTORIO;31/12/2024;519458
75748;GRAVE;31/12/2024;91028658
75749;SATISFACTORIO;31/12/2024;414451
75750;SATISFACTORIO;31/12/2024;91028805
75751;SATISFACTORIO;31/12/2024;306218
75752;SATISFACTORIO;31/12/2024;181058
75753;SATISFACTORIO;31/12/2024;91020346
75754;BUENO;31/12/2024;816640
75755;BUENO;31/12/2024;448396
75756;SATISFACTORIO;31/12/2024;149651
75757;BUENO;31/12/2024;294667
75758;BUENO;31/12/2024;169195
75759;SATISFACTORIO;31/12/2024;169602
75760;BUENO;31/12/2024;142550
75761;BUENO;31/12/2024;170368
75762;BUENO;31/12/2024;457365
75763;SATISFACTORIO;31/12/2024;295892
75764;BUENO;31/12/2024;446737
75765;SATISFACTORIO;31/12/2024;180912
75766;GRAVE;31/12/2024;811906
75767;SATISFACTORIO;31/12/2024;160110
75768;SATISFACTORIO;31/12/2024;452986
75769;SATISFACTORIO;31/12/2024;178866
75770;SATISFACTORIO;31/12/2024;412468
75771;BUENO;31/12/2024;512609
75772;SATISFACTORIO;31/12/2024;145959
75773;SATISFACTORIO;31/12/2024;410565
75774;SATISFACTORIO;31/12/2024;534309
75775;SATISFACTORIO;31/12/2024;2503936
75776;SATISFACTORIO;31/12/2024;166587
75777;BUENO;31/12/2024;211200
75778;BUENO;31/12/2024;140926
75779;BUENO;31/12/2024;300344
75780;SATISFACTORIO;31/12/2024;300918
75781;SATISFACTORIO;31/12/2024;322247
75782;SATISFACTORIO;31/12/2024;148603
75783;SATISFACTORIO;31/12/2024;162174
75784;SATISFACTORIO;31/12/2024;452760
75785;SATISFACTORIO;31/12/2024;179545
75786;SATISFACTORIO;31/12/2024;147816
75787;SATISFACTORIO;31/12/2024;528069
75788;BUENO;31/12/2024;472635
75789;SATISFACTORIO;31/12/2024;180798
75790;SATISFACTORIO;31/12/2024;324963
75791;SATISFACTORIO;31/12/2024;179435
75792;SATISFACTORIO;31/12/2024;176556
75793;SATISFACTORIO;31/12/2024;177921
75794;SATISFACTORIO;31/12/2024;147781
75795;SATISFACTORIO;31/12/2024;180282
75796;JUSTO;31/12/2024;356347
75797;GRAVE;31/12/2024;365595
75798;SATISFACTORIO;31/12/2024;299002
75799;BUENO;31/12/2024;206295
75800;SATISFACTORIO;31/12/2024;364556
75801;BUENO;31/12/2024;445911
75802;GRAVE;31/12/2024;365801
75803;SATISFACTORIO;31/12/2024;201777
75804;BUENO;31/12/2024;451368
75805;BUENO;31/12/2024;203090
75806;BUENO;31/12/2024;142659
75807;BUENO;31/12/2024;298670
75808;SATISFACTORIO;31/12/2024;320669
75809;GRAVE;31/12/2024;91013814
75810;BUENO;31/12/2024;300287
75811;SATISFACTORIO;31/12/2024;185892
75812;SATISFACTORIO;31/12/2024;24180583
75813;SATISFACTORIO;31/12/2024;147494
75814;BUENO;31/12/2024;176247
75815;SATISFACTORIO;31/12/2024;183676
75816;SATISFACTORIO;31/12/2024;490367
75817;BUENO;31/12/2024;171547
75818;SATISFACTORIO;31/12/2024;179251
75819;SATISFACTORIO;31/12/2024;180340
75820;BUENO;31/12/2024;210581
75821;SATISFACTORIO;31/12/2024;173433
75822;SATISFACTORIO;31/12/2024;169644
75823;BUENO;31/12/2024;456534
75824;BUENO;31/12/2024;305192
75825;BUENO;31/12/2024;456065
75826;SATISFACTORIO;31/12/2024;601832
75827;GRAVE;31/12/2024;509868
75828;BUENO;31/12/2024;455504
75829;SATISFACTORIO;31/12/2024;445195
75830;SATISFACTORIO;31/12/2024;167627
75831;BUENO;31/12/2024;91030475
75832;SATISFACTORIO;31/12/2024;148906
75833;SATISFACTORIO;31/12/2024;178275
75834;BUENO;31/12/2024;203754
75835;SATISFACTORIO;31/12/2024;91022087
75836;SATISFACTORIO;31/12/2024;141941
75837;BUENO;31/12/2024;91030204
75838;JUSTO;31/12/2024;91013236
75839;GRAVE;31/12/2024;170758
75840;GRAVE;31/12/2024;354793
75841;SATISFACTORIO;31/12/2024;91018463
75842;SATISFACTORIO;31/12/2024;188114
75843;SATISFACTORIO;31/12/2024;91016713
75844;BUENO;31/12/2024;448100
75845;SATISFACTORIO;31/12/2024;417155
75846;SATISFACTORIO;31/12/2024;412335
75847;JUSTO;31/12/2024;296526
75848;SATISFACTORIO;31/12/2024;185148
75849;SATISFACTORIO;31/12/2024;179543
75850;BUENO;31/12/2024;208398
75851;SATISFACTORIO;31/12/2024;144083
75852;SATISFACTORIO;31/12/2024;184179
75853;SATISFACTORIO;31/12/2024;166272
75854;SATISFACTORIO;31/12/2024;162247
75855;SATISFACTORIO;31/12/2024;180936
75856;SATISFACTORIO;31/12/2024;184008
75857;SATISFACTORIO;31/12/2024;91011830
75858;SATISFACTORIO;31/12/2024;142674
75859;BUENO;31/12/2024;168051
75860;SATISFACTORIO;31/12/2024;184176
75861;SATISFACTORIO;31/12/2024;510778
75862;BUENO;31/12/2024;453914
75863;SATISFACTORIO;31/12/2024;168484
75864;SATISFACTORIO;31/12/2024;142102
75865;BUENO;31/12/2024;91017621
75866;BUENO;31/12/2024;422430
75867;SATISFACTORIO;31/12/2024;519517
75868;SATISFACTORIO;31/12/2024;189010
75869;SATISFACTORIO;31/12/2024;176204
75870;SATISFACTORIO;31/12/2024;91017533
75871;SATISFACTORIO;31/12/2024;142909
75872;SATISFACTORIO;31/12/2024;91016068
75873;SATISFACTORIO;31/12/2024;189925
75874;SATISFACTORIO;31/12/2024;181014
75875;SATISFACTORIO;31/12/2024;903249
75876;BUENO;31/12/2024;356151
75877;BUENO;31/12/2024;202850
75878;JUSTO;31/12/2024;91063308
75879;SATISFACTORIO;31/12/2024;368453
75880;BUENO;31/12/2024;202042
75881;GRAVE;31/12/2024;91016078
75882;BUENO;31/12/2024;167233
75883;SATISFACTORIO;31/12/2024;189435
75884;SATISFACTORIO;31/12/2024;182218
75885;SATISFACTORIO;31/12/2024;138243
75886;BUENO;31/12/2024;324048
75887;SATISFACTORIO;31/12/2024;91019782
75888;BUENO;31/12/2024;146953
75889;BUENO;31/12/2024;203210
75890;SATISFACTORIO;31/12/2024;161891
75891;SATISFACTORIO;31/12/2024;188821
75892;BUENO;31/12/2024;519609
75893;BUENO;31/12/2024;203425
75894;SATISFACTORIO;31/12/2024;325469
75895;SATISFACTORIO;31/12/2024;91020333
75896;SATISFACTORIO;31/12/2024;149105
75897;SATISFACTORIO;31/12/2024;485062
75898;GRAVE;31/12/2024;91011932
75899;SATISFACTORIO;31/12/2024;142256
75900;SATISFACTORIO;31/12/2024;183853
75901;SATISFACTORIO;31/12/2024;389222
